ticker,validated_date
IDEV,2025-11-21T10:30:13.478368
IDIA.SW,2025-11-21T10:30:13.478371
IDR.MC,2025-11-21T10:30:13.478374
IDXX,2025-11-21T10:30:13.478377
IEF,2025-11-21T10:30:13.478381
IEFA,2025-11-21T10:30:13.478384
IEMG,2025-11-21T10:30:13.478387
IEX,2025-11-21T10:30:13.478390
IF.MI,2025-11-21T10:30:13.478393
IFCN.SW,2025-11-21T10:30:13.478396
IFF,2025-11-21T10:30:13.478399
IG.MI,2025-11-21T10:30:13.478402
IGG.L,2025-11-21T10:30:13.478406
IHG.L,2025-11-21T10:30:13.478409
III.L,2025-11-21T10:30:13.478412
IJH,2025-11-21T10:30:13.478415
IJR,2025-11-21T10:30:13.478418
IMB.L,2025-11-21T10:30:13.478422
IMCD.AS,2025-11-21T10:30:13.478425
IMI.L,2025-11-21T10:30:13.478428
IMPN.SW,2025-11-21T10:30:13.478432
INCH.L,2025-11-21T10:30:13.478435
INCY,2025-11-21T10:30:13.478438
INDT.ST,2025-11-21T10:30:13.478441
INDU-C.ST,2025-11-21T10:30:13.478444
INF.L,2025-11-21T10:30:13.478448
INGA.AS,2025-11-21T10:30:13.478451
INPST.AS,2025-11-21T10:30:13.478454
INRN.SW,2025-11-21T10:30:13.478457
INSTAL.ST,2025-11-21T10:30:13.478461
INTC,2025-11-21T10:30:13.478464
INTRUM.ST,2025-11-21T10:30:13.478467
INTU,2025-11-21T10:30:13.478470
INVE-B.ST,2025-11-21T10:30:13.478473
INVH,2025-11-21T10:30:13.478477
INVP.L,2025-11-21T10:30:13.478480
INWI.ST,2025-11-21T10:30:13.478483
IP,2025-11-21T10:30:13.478487
IPCO.ST,2025-11-21T10:30:13.478490
IPG,2025-11-21T10:30:13.478493
IPN.PA,2025-11-21T10:30:13.478496
IPO.L,2025-11-21T10:30:13.478499
IQV,2025-11-21T10:30:13.478502
IR,2025-11-21T10:30:13.478505
IRM,2025-11-21T10:30:13.478508
ISP.MI,2025-11-21T10:30:13.478511
ISRG,2025-11-21T10:30:13.478515
ISS.CO,2025-11-21T10:30:13.478518
IT,2025-11-21T10:30:13.478521
ITOT,2025-11-21T10:30:13.478524
ITRK.L,2025-11-21T10:30:13.478527
ITV,2025-11-21T10:30:13.478531
ITV.L,2025-11-21T10:30:13.478534
ITW,2025-11-21T10:30:13.478537
ITX.MC,2025-11-21T10:30:13.478540
IUSB,2025-11-21T10:30:13.478543
IUSG,2025-11-21T10:30:13.478546
IUSV,2025-11-21T10:30:13.478549
IVE,2025-11-21T10:30:13.478553
IVG.MI,2025-11-21T10:30:13.478556
IVSO.ST,2025-11-21T10:30:13.478559
IVV,2025-11-21T10:30:13.478562
IVW,2025-11-21T10:30:13.478565
IVZ,2025-11-21T10:30:13.478568
IWB,2025-11-21T10:30:13.478571
IWD,2025-11-21T10:30:13.478575
IWF,2025-11-21T10:30:13.478578
IWG.L,2025-11-21T10:30:13.478581
IWM,2025-11-21T10:30:13.478584
IWR,2025-11-21T10:30:13.478587
IXUS,2025-11-21T10:30:13.478590
J,2025-11-21T10:30:13.478594
JAAA,2025-11-21T10:30:13.478597
JBHT,2025-11-21T10:30:13.478600
JBL,2025-11-21T10:30:13.478603
JCI,2025-11-21T10:30:13.478606
JD.L,2025-11-21T10:30:13.478609
JDEP.AS,2025-11-21T10:30:13.478612
JDW.L,2025-11-21T10:30:13.478616
JEPI,2025-11-21T10:30:13.478619
JEPQ,2025-11-21T10:30:13.478622
JFN.SW,2025-11-21T10:30:13.478625
JKHY,2025-11-21T10:30:13.478628
JM.ST,2025-11-21T10:30:13.478632
JMAT.L,2025-11-21T10:30:13.478635
JMT.LS,2025-11-21T10:30:13.478638
JNJ,2025-11-21T10:30:13.478641
JPM,2025-11-21T10:30:13.478674
JPST,2025-11-21T10:30:13.478679
JSW.WA,2025-11-21T10:30:13.478682
JTC.L,2025-11-21T10:30:13.478685
JUP.L,2025-11-21T10:30:13.478689
JUVE.MI,2025-11-21T10:30:13.478692
JYSK.CO,2025-11-21T10:30:13.478695
K,2025-11-21T10:30:13.478699
KALMAR.HE,2025-11-21T10:30:13.478702
KAR.ST,2025-11-21T10:30:13.478705
KARN.SW,2025-11-21T10:30:13.478708
KBC.BR,2025-11-21T10:30:13.478712
KBCA.BR,2025-11-21T10:30:13.478715
KBX.DE,2025-11-21T10:30:13.478718
KDP,2025-11-21T10:30:13.478721
KEMIRA.HE,2025-11-21T10:30:13.478725
KEMPOWR.HE,2025-11-21T10:30:13.478728
KER.PA,2025-11-21T10:30:13.478732
KESKOB.HE,2025-11-21T10:30:13.478735
KEY,2025-11-21T10:30:13.478738
KEYS,2025-11-21T10:30:13.478741
KGF.L,2025-11-21T10:30:13.478745
KGH.WA,2025-11-21T10:30:13.478748
KGX.DE,2025-11-21T10:30:13.478751
KHC,2025-11-21T10:30:13.478754
KIE.L,2025-11-21T10:30:13.478758
KIM,2025-11-21T10:30:13.478761
KINV-B.ST,2025-11-21T10:30:13.478764
KIT.OL,2025-11-21T10:30:13.478767
KKR,2025-11-21T10:30:13.478771
KLAC,2025-11-21T10:30:13.478774
KLR.L,2025-11-21T10:30:13.478777
KMB,2025-11-21T10:30:13.478780
KMI,2025-11-21T10:30:13.478783
KNIN.SW,2025-11-21T10:30:13.478786
KNOS.L,2025-11-21T10:30:13.478790
KO,2025-11-21T10:30:13.478793
KOG.OL,2025-11-21T10:30:13.478796
KOJAMO.HE,2025-11-21T10:30:13.478799
KPN.AS,2025-11-21T10:30:13.478803
KR,2025-11-21T10:30:13.478806
KRU.WA,2025-11-21T10:30:13.478809
KTN.DE,2025-11-21T10:30:13.478812
KTY.WA,2025-11-21T10:30:13.478816
KURN.SW,2025-11-21T10:30:13.478819
KVUE,2025-11-21T10:30:13.478822
L,2025-11-21T10:30:13.478825
L'OREAL,2025-11-21T10:30:13.478829
LAGR-B.ST,2025-11-21T10:30:13.478832
LAND.L,2025-11-21T10:30:13.478835
LATO-B.ST,2025-11-21T10:30:13.478839
LBW.WA,2025-11-21T10:30:13.478842
LDO.MI,2025-11-21T10:30:13.478845
LDOS,2025-11-21T10:30:13.478848
LEHN.SW,2025-11-21T10:30:13.478852
LEN,2025-11-21T10:30:13.478855
LGEN.L,2025-11-21T10:30:13.478858
LH,2025-11-21T10:30:13.478861
LHX,2025-11-21T10:30:13.478865
LIAB.ST,2025-11-21T10:30:13.478868
LIFCO-B.ST,2025-11-21T10:30:13.478871
LIGHT.AS,2025-11-21T10:30:13.478874
LII,2025-11-21T10:30:13.478878
LIN,2025-11-21T10:30:13.478881
LINK.OL,2025-11-21T10:30:13.478884
LIO.L,2025-11-21T10:30:13.478888
LKQ,2025-11-21T10:30:13.478891
LLOY.L,2025-11-21T10:30:13.478894
LLY,2025-11-21T10:30:13.478897
LMT,2025-11-21T10:30:13.478900
LNT,2025-11-21T10:30:13.478904
LOG.MC,2025-11-21T10:30:13.478907
LOGI-B.ST,2025-11-21T10:30:13.478910
LOGN.SW,2025-11-21T10:30:13.478913
LONN.SW,2025-11-21T10:30:13.478916
LOOMIS.ST,2025-11-21T10:30:13.478920
LOTB.BR,2025-11-21T10:30:13.478923
LOW,2025-11-21T10:30:13.478927
LPP,2025-11-21T10:30:13.478930
LQD,2025-11-21T10:30:13.478934
LR.PA,2025-11-21T10:30:13.478937
LRCX,2025-11-21T10:30:13.478940
LRE.L,2025-11-21T10:30:13.478943
LSEG.L,2025-11-21T10:30:13.478946
LSG.OL,2025-11-21T10:30:13.478949
LTMC.MI,2025-11-21T10:30:13.478953
LULU,2025-11-21T10:30:13.478956
LUND-B.ST,2025-11-21T10:30:13.478959
LUV,2025-11-21T10:30:13.478962
LVS,2025-11-21T10:30:13.478965
LW,2025-11-21T10:30:13.478969
LYB,2025-11-21T10:30:13.479034
LYV,2025-11-21T10:30:13.479050
MA,2025-11-21T10:30:13.479059
MAA,2025-11-21T10:30:13.479066
MAB.L,2025-11-21T10:30:13.479072
MANTA.HE,2025-11-21T10:30:13.479078
MAP.MC,2025-11-21T10:30:13.479084
MAR,2025-11-21T10:30:13.479090
MARR.MI,2025-11-21T10:30:13.479095
MAS,2025-11-21T10:30:13.479101
MATAS.CO,2025-11-21T10:30:13.479107
MBB,2025-11-21T10:30:13.479147
MBK.WA,2025-11-21T10:30:13.479156
MCAP.ST,2025-11-21T10:30:13.479177
MCD,2025-11-21T10:30:13.479185
MCG.L,2025-11-21T10:30:13.479191
MCHP,2025-11-21T10:30:13.479198
MCK,2025-11-21T10:30:13.479204
MCO,2025-11-21T10:30:13.479212
MCOV-B.ST,2025-11-21T10:30:13.479219
MDLZ,2025-11-21T10:30:13.479225
MDT,2025-11-21T10:30:13.479232
MDY,2025-11-21T10:30:13.479238
MEKO.ST,2025-11-21T10:30:13.479244
MEL.MC,2025-11-21T10:30:13.479251
MELI,2025-11-21T10:30:13.479257
MERY.PA,2025-11-21T10:30:13.479263
MET,2025-11-21T10:30:13.479270
META,2025-11-21T10:30:13.479276
METSB.HE,2025-11-21T10:30:13.479283
METSO.HE,2025-11-21T10:30:13.479289
MFEA.MI,2025-11-21T10:30:13.479296
MGK,2025-11-21T10:30:13.479302
MGM,2025-11-21T10:30:13.479308
MGNS.L,2025-11-21T10:30:13.479314
MHK,2025-11-21T10:30:13.479320
MILDEF.ST,2025-11-21T10:30:13.479326
MING.OL,2025-11-21T10:30:13.479331
MIPS.ST,2025-11-21T10:30:13.479340
MKC,2025-11-21T10:30:13.479346
MKS.L,2025-11-21T10:30:13.479391
MLM,2025-11-21T10:30:13.479401
MMC,2025-11-21T10:30:13.479405
MMGR-B.ST,2025-11-21T10:30:13.479408
MMM,2025-11-21T10:30:13.479411
MNDI.L,2025-11-21T10:30:13.479415
MNG.L,2025-11-21T10:30:13.479420
MNST,2025-11-21T10:30:13.479424
MO,2025-11-21T10:30:13.479427
MOBN.SW,2025-11-21T10:30:13.479430
MOH,2025-11-21T10:30:13.479433
MOL.MI,2025-11-21T10:30:13.479437
MONC.MI,2025-11-21T10:30:13.479440
MONY.L,2025-11-21T10:30:13.479443
MOS,2025-11-21T10:30:13.479447
MOVE.SW,2025-11-21T10:30:13.479450
MOWI.OL,2025-11-21T10:30:13.479455
MPC,2025-11-21T10:30:13.479461
MPCC.OL,2025-11-21T10:30:13.479467
MPWR,2025-11-21T10:30:13.479472
MRK,2025-11-21T10:30:13.479478
MRL.MC,2025-11-21T10:30:13.479483
MRNA,2025-11-21T10:30:13.479488
MRVL,2025-11-21T10:30:13.479494
MS,2025-11-21T10:30:13.479500
MSCI,2025-11-21T10:30:13.479505
MSFT,2025-11-21T10:30:13.479509
MSI,2025-11-21T10:30:13.479512
MSLH.L,2025-11-21T10:30:13.479515
MSTR,2025-11-21T10:30:13.479521
MT.AS,2025-11-21T10:30:13.479526
MTB,2025-11-21T10:30:13.479532
MTCH,2025-11-21T10:30:13.479537
MTD,2025-11-21T10:30:13.479543
MTG-B.ST,2025-11-21T10:30:13.479549
MTO.L,2025-11-21T10:30:13.479555
MTRS.ST,2025-11-21T10:30:13.479560
MU,2025-11-21T10:30:13.479563
MUB,2025-11-21T10:30:13.479568
MYCR.ST,2025-11-21T10:30:13.479574
N91.L,2025-11-21T10:30:13.479580
NAS.OL,2025-11-21T10:30:13.479586
NCAB.ST,2025-11-21T10:30:13.479594
NCC-B.ST,2025-11-21T10:30:13.479600
NCH2.DE,2025-11-21T10:30:13.479604
NCLH,2025-11-21T10:30:13.479608
NDA.DE,2025-11-21T10:30:13.479611
NDAQ,2025-11-21T10:30:13.479614
NDSN,2025-11-21T10:30:13.479617
NEE,2025-11-21T10:30:13.479620
NEL,2025-11-21T10:30:13.479624
NEL.OL,2025-11-21T10:30:13.479627
NEM,2025-11-21T10:30:13.479630
NEM.DE,2025-11-21T10:30:13.479633
NESN.SW,2025-11-21T10:30:13.479637
NESTE.HE,2025-11-21T10:30:13.479640
NEWA-B.ST,2025-11-21T10:30:13.479643
NEXT,2025-11-21T10:30:13.479647
NFLX,2025-11-21T10:30:13.479650
NG.L,2025-11-21T10:30:13.479653
NHY.OL,2025-11-21T10:30:13.479657
NI,2025-11-21T10:30:13.479660
NIBE-B.ST,2025-11-21T10:30:13.479663
NKE,2025-11-21T10:30:13.479667
NKT.CO,2025-11-21T10:30:13.479670
NN.AS,2025-11-21T10:30:13.479673
NOC,2025-11-21T10:30:13.479676
NOD.OL,2025-11-21T10:30:13.479680
NOKIA.HE,2025-11-21T10:30:13.479683
NOLA-B.ST,2025-11-21T10:30:13.479686
NONG.OL,2025-11-21T10:30:13.479689
NORBT.OL,2025-11-21T10:30:13.479693
NOS.LS,2025-11-21T10:30:13.479696
NOVN.SW,2025-11-21T10:30:13.479699
NOW,2025-11-21T10:30:13.479703
NP3.ST,2025-11-21T10:30:13.479706
NRG,2025-11-21T10:30:13.479709
NSC,2025-11-21T10:30:13.479712
NTAP,2025-11-21T10:30:13.479716
NTGY.MC,2025-11-21T10:30:13.479719
NTRS,2025-11-21T10:30:13.479722
NUE,2025-11-21T10:30:13.479726
NVDA,2025-11-21T10:30:13.479729
NVR,2025-11-21T10:30:13.479732
NWG.L,2025-11-21T10:30:13.479735
NWS,2025-11-21T10:30:13.479739
NWSA,2025-11-21T10:30:13.479742
NXPI,2025-11-21T10:30:13.479745
NXT.L,2025-11-21T10:30:13.479748
NYF.ST,2025-11-21T10:30:13.479751
O,2025-11-21T10:30:13.479755
OCDO.L,2025-11-21T10:30:13.479758
OCI.AS,2025-11-21T10:30:13.479761
ODFL,2025-11-21T10:30:13.479765
OEF,2025-11-21T10:30:13.479768
OEM-B.ST,2025-11-21T10:30:13.479771
OERL.SW,2025-11-21T10:30:13.479774
OET.OL,2025-11-21T10:30:13.479778
OHLA.MC,2025-11-21T10:30:13.479781
OKE,2025-11-21T10:30:13.479784
OMC,2025-11-21T10:30:13.479788
OMV.VI,2025-11-21T10:30:13.479791
ON,2025-11-21T10:30:13.479795
ONCO.ST,2025-11-21T10:30:13.479798
ONT.L,2025-11-21T10:30:13.479801
ONTEX.BR,2025-11-21T10:30:13.479805
OPL.WA,2025-11-21T10:30:13.479808
OPM.PA,2025-11-21T10:30:13.479811
OR.PA,2025-11-21T10:30:13.479825
ORA.PA,2025-11-21T10:30:13.479929
ORCL,2025-11-21T10:30:13.479938
ORK.OL,2025-11-21T10:30:13.479943
ORLY,2025-11-21T10:30:13.479968
ORNBV.HE,2025-11-21T10:30:13.479979
ORSTED.CO,2025-11-21T10:30:13.479985
OTB.L,2025-11-21T10:30:13.479988
OTIS,2025-11-21T10:30:13.479992
OUT1V.HE,2025-11-21T10:30:13.479995
OVH.PA,2025-11-21T10:30:13.480011
OVS.MI,2025-11-21T10:30:13.480018
OVZON.ST,2025-11-21T10:30:13.480025
OXIG.L,2025-11-21T10:30:13.480031
OXY,2025-11-21T10:30:13.480038
PAGE.L,2025-11-21T10:30:13.480044
PANW,2025-11-21T10:30:13.480051
PAYC,2025-11-21T10:30:13.480057
PAYX,2025-11-21T10:30:13.480063
PCAR,2025-11-21T10:30:13.480068
PCG,2025-11-21T10:30:13.480074
PCTN.L,2025-11-21T10:30:13.480079
PDD,2025-11-21T10:30:13.480085
PEAB-B.ST,2025-11-21T10:30:13.480090
PEG,2025-11-21T10:30:13.480134
PEO.WA,2025-11-21T10:30:13.480140
PEP,2025-11-21T10:30:13.480147
PFD.L,2025-11-21T10:30:13.480210
PFE,2025-11-21T10:30:13.480218
PFG,2025-11-21T10:30:13.480224
PG,2025-11-21T10:30:13.480230
PGE.WA,2025-11-21T10:30:13.480235
PGHN.SW,2025-11-21T10:30:13.480241
PGR,2025-11-21T10:30:13.480248
PH,2025-11-21T10:30:13.480254
PHIA.AS,2025-11-21T10:30:13.480259
PHM,2025-11-21T10:30:13.480263
PHNX.L,2025-11-21T10:30:13.480266
PHP.L,2025-11-21T10:30:13.480270
PIA.MI,2025-11-21T10:30:13.480273
PINE.L,2025-11-21T10:30:13.480276
PIRC.MI,2025-11-21T10:30:13.480280
PKG,2025-11-21T10:30:13.480283
PKN.WA,2025-11-21T10:30:13.480286
PKO.WA,2025-11-21T10:30:13.480290
PLAZ-B.ST,2025-11-21T10:30:13.480293
PLD,2025-11-21T10:30:13.480296
PLTR,2025-11-21T10:30:13.480300
PLX.PA,2025-11-21T10:30:13.480303
PM,2025-11-21T10:30:13.480306
PNC,2025-11-21T10:30:13.480310
PNDORA.CO,2025-11-21T10:30:13.480313
PNN.L,2025-11-21T10:30:13.480316
PNR,2025-11-21T10:30:13.480319
PNW,2025-11-21T10:30:13.480323
PODD,2025-11-21T10:30:13.480326
POOL,2025-11-21T10:30:13.480329
PPG,2025-11-21T10:30:13.480333
PPL,2025-11-21T10:30:13.480336
PROT.OL,2025-11-21T10:30:13.480339
PROX.BR,2025-11-21T10:30:13.480342
PRT.MI,2025-11-21T10:30:13.480345
PRU,2025-11-21T10:30:13.480349
PRU.L,2025-11-21T10:30:13.480352
PRX.AS,2025-11-21T10:30:13.480355
PRY.MI,2025-11-21T10:30:13.480358
PSA,2025-11-21T10:30:13.480363
PSKY,2025-11-21T10:30:13.480366
PSN.L,2025-11-21T10:30:13.480369
PSON.L,2025-11-21T10:30:13.480373
PSPN.SW,2025-11-21T10:30:13.480376
PST.MI,2025-11-21T10:30:13.480379
PSX,2025-11-21T10:30:13.480404
PTC,2025-11-21T10:30:13.480415
PTEC.L,2025-11-21T10:30:13.480421
PUB.PA,2025-11-21T10:30:13.480428
PUUILO.HE,2025-11-21T10:30:13.480434
PWR,2025-11-21T10:30:13.480441
PYPL,2025-11-21T10:30:13.480451
PZU.WA,2025-11-21T10:30:13.480458
QCOM,2025-11-21T10:30:13.480464
QIA.DE,2025-11-21T10:30:13.480471
QLT.L,2025-11-21T10:30:13.480477
QQ.L,2025-11-21T10:30:13.480483
QQQ,2025-11-21T10:30:13.480490
QQQM,2025-11-21T10:30:13.480496
QTCOM.HE,2025-11-21T10:30:13.480503
QUAL,2025-11-21T10:30:13.480509
R3NK.DE,2025-11-21T10:30:13.480516
RACE.MI,2025-11-21T10:30:13.480541
RAND.AS,2025-11-21T10:30:13.480549
RAT.L,2025-11-21T10:30:13.480552
RATO-B.ST,2025-11-21T10:30:13.480555
RAY-B.ST,2025-11-21T10:30:13.480559
RBREW.CO,2025-11-21T10:30:13.480564
RBW.WA,2025-11-21T10:30:13.480568
RCL,2025-11-21T10:30:13.480571
RDC.DE,2025-11-21T10:30:13.480575
REG,2025-11-21T10:30:13.480578
REGN,2025-11-21T10:30:13.480581
REL.L,2025-11-21T10:30:13.480584
RENE.LS,2025-11-21T10:30:13.480588
REP.MC,2025-11-21T10:30:13.480591
REY.MI,2025-11-21T10:30:13.480594
RF,2025-11-21T10:30:13.480598
RILBA.CO,2025-11-21T10:30:13.480601
RIO.L,2025-11-21T10:30:13.480604
RJF,2025-11-21T10:30:13.480608
RKT.L,2025-11-21T10:30:13.480611
RL,2025-11-21T10:30:13.480614
RMD,2025-11-21T10:30:13.480619
RMV.L,2025-11-21T10:30:13.480622
ROG.SW,2025-11-21T10:30:13.480626
ROK,2025-11-21T10:30:13.480629
ROL,2025-11-21T10:30:13.480632
ROO.L,2025-11-21T10:30:13.480635
ROP,2025-11-21T10:30:13.480639
ROR.L,2025-11-21T10:30:13.480642
ROST,2025-11-21T10:30:13.480645
ROVI.MC,2025-11-21T10:30:13.480649
RPI.L,2025-11-21T10:30:13.480652
RR.L,2025-11-21T10:30:13.480655
RRTL.DE,2025-11-21T10:30:13.480659
RSG,2025-11-21T10:30:13.480662
RSGN.SW,2025-11-21T10:30:13.480665
RSP,2025-11-21T10:30:13.480669
RSW.L,2025-11-21T10:30:13.480672
RTO.L,2025-11-21T10:30:13.480675
RTX,2025-11-21T10:30:13.480678
RUSTA.ST,2025-11-21T10:30:13.480682
RVTY,2025-11-21T10:30:13.480686
RWAY.MI,2025-11-21T10:30:13.480690
RWE,2025-11-21T10:30:13.480693
RXL.PA,2025-11-21T10:30:13.480713
SAAB-B.ST,2025-11-21T10:30:13.480721
SAF.PA,2025-11-21T10:30:13.480728
SAFE.L,2025-11-21T10:30:13.480734
SAGA-B.ST,2025-11-21T10:30:13.480740
SALM.OL,2025-11-21T10:30:13.480747
SAMPO.HE,2025-11-21T10:30:13.480769
SAN.MC,2025-11-21T10:30:13.480773
SAN.PA,2025-11-21T10:30:13.480776
SAND.ST,2025-11-21T10:30:13.480780
SAP.DE,2025-11-21T10:30:13.480783
SAVE.ST,2025-11-21T10:30:13.480786
SB1NO.OL,2025-11-21T10:30:13.480790
SBAC,2025-11-21T10:30:13.480793
SBB-B.ST,2025-11-21T10:30:13.480796
SBMO.AS,2025-11-21T10:30:13.480799
SBRY.L,2025-11-21T10:30:13.480803
SBUX,2025-11-21T10:30:13.480807
SCA-B.ST,2025-11-21T10:30:13.480810
SCATC.OL,2025-11-21T10:30:13.480813
SCHB,2025-11-21T10:30:13.480816
SCHD,2025-11-21T10:30:13.480820
SCHF,2025-11-21T10:30:13.480823
SCHG,2025-11-21T10:30:13.480826
SCHO.CO,2025-11-21T10:30:13.480829
SCHP.SW,2025-11-21T10:30:13.480833
SCHW,2025-11-21T10:30:13.480836
SCHX,2025-11-21T10:30:13.480839
SCMN.SW,2025-11-21T10:30:13.480842
SCOR,2025-11-21T10:30:13.480846
SCYR.MC,2025-11-21T10:30:13.480849
SDIP-B.ST,2025-11-21T10:30:13.480852
SDR.L,2025-11-21T10:30:13.480855
SDZ.SW,2025-11-21T10:30:13.480859
SEB,2025-11-21T10:30:13.480862
SEB-A.ST,2025-11-21T10:30:13.480865
SECT-B.ST,2025-11-21T10:30:13.480868
SECU-B.ST,2025-11-21T10:30:13.480872
SES,2025-11-21T10:30:13.480875
SES.MI,2025-11-21T10:30:13.480878
SF.ST,2025-11-21T10:30:13.480881
SFER.MI,2025-11-21T10:30:13.480886
SFQ.DE,2025-11-21T10:30:13.480889
SFSN.SW,2025-11-21T10:30:13.480892
SFZN.SW,2025-11-21T10:30:13.480895
SGE.L,2025-11-21T10:30:13.480899
SGKN.SW,2025-11-21T10:30:13.480902
SGO.PA,2025-11-21T10:30:13.480905
SGOV,2025-11-21T10:30:13.480908
SGRO.L,2025-11-21T10:30:13.480912
SGSN.SW,2025-11-21T10:30:13.480915
SHB-A.ST,2025-11-21T10:30:13.480918
SHEL.L,2025-11-21T10:30:13.480922
SHOP,2025-11-21T10:30:13.480925
SHOT.ST,2025-11-21T10:30:13.480928
SHUR.BR,2025-11-21T10:30:13.480931
SHW,2025-11-21T10:30:13.480935
SHY,2025-11-21T10:30:13.480938
SIE.DE,2025-11-21T10:30:13.480941
SIKA.SW,2025-11-21T10:30:13.480944
SINCH.ST,2025-11-21T10:30:13.480948
SJM,2025-11-21T10:30:13.480951
SKA-B.ST,2025-11-21T10:30:13.480954
SKAN.SW,2025-11-21T10:30:13.480958
SKF-B.ST,2025-11-21T10:30:13.480961
SKIS-B.ST,2025-11-21T10:30:13.480964
SLB,2025-11-21T10:30:13.480969
SLHN.SW,2025-11-21T10:30:13.480975
SLV,2025-11-21T10:30:13.480980
SMCI,2025-11-21T10:30:13.480985
SMH,2025-11-21T10:30:13.480991
SMIN.L,2025-11-21T10:30:13.480997
SMWH.L,2025-11-21T10:30:13.481002
SN.L,2025-11-21T10:30:13.481005
SNA,2025-11-21T10:30:13.481009
SNI.OL,2025-11-21T10:30:13.481012
SNPS,2025-11-21T10:30:13.481015
SNR.L,2025-11-21T10:30:13.481018
SO,2025-11-21T10:30:13.481022
SOBI.ST,2025-11-21T10:30:13.481025
SOF.BR,2025-11-21T10:30:13.481028
SOLB.BR,2025-11-21T10:30:13.481031
SOLV,2025-11-21T10:30:13.481048
SOON.SW,2025-11-21T10:30:13.481058
SPDW,2025-11-21T10:30:13.481064
SPG,2025-11-21T10:30:13.481070
SPGI,2025-11-21T10:30:13.481077
SPI.L,2025-11-21T10:30:13.481083
SPIE.PA,2025-11-21T10:30:13.481089
SPLG,2025-11-21T10:30:13.481096
SPSN.SW,2025-11-21T10:30:13.481102
SPT.L,2025-11-21T10:30:13.481109
SPX.L,2025-11-21T10:30:13.481115
SPY,2025-11-21T10:30:13.481122
SPYG,2025-11-21T10:30:13.481128
SPYV,2025-11-21T10:30:13.481135
SQN.SW,2025-11-21T10:30:13.481141
SRAIL.SW,2025-11-21T10:30:13.481148
SRE,2025-11-21T10:30:13.481154
SRG.MI,2025-11-21T10:30:13.481161
SRP.L,2025-11-21T10:30:13.481167
SSAB-B.ST,2025-11-21T10:30:13.481176
SSE.L,2025-11-21T10:30:13.481183
SSPG.L,2025-11-21T10:30:13.481189
STAN.L,2025-11-21T10:30:13.481194
STB.OL,2025-11-21T10:30:13.481200
STE,2025-11-21T10:30:13.481205
STERV.HE,2025-11-21T10:30:13.481591
STLAM.MI,2025-11-21T10:30:13.481609
STLD,2025-11-21T10:30:13.481617
STMMI.MI,2025-11-21T10:30:13.481623
STMN.SW,2025-11-21T10:30:13.481629
STOR-B.ST,2025-11-21T10:30:13.481636
STT,2025-11-21T10:30:13.481643
STX,2025-11-21T10:30:13.481649
STZ,2025-11-21T10:30:13.481656
SUBC.OL,2025-11-21T10:30:13.481662
SUN.SW,2025-11-21T10:30:13.481669
SUNN.SW,2025-11-21T10:30:13.481675
SVS.L,2025-11-21T10:30:13.482373
SVT.L,2025-11-21T10:30:13.482397
SW,2025-11-21T10:30:13.482404
SW.PA,2025-11-21T10:30:13.482410
SWEC-B.ST,2025-11-21T10:30:13.482417
SWED-A.ST,2025-11-21T10:30:13.482424
SWK,2025-11-21T10:30:13.482431
SWKS,2025-11-21T10:30:13.482437
SWON.SW,2025-11-21T10:30:13.482444
SXS.L,2025-11-21T10:30:13.482450
SYDB.CO,2025-11-21T10:30:13.482458
SYENS.BR,2025-11-21T10:30:13.482464
SYF,2025-11-21T10:30:13.482471
SYK,2025-11-21T10:30:13.482478
SYNSAM.ST,2025-11-21T10:30:13.482485
SYY,2025-11-21T10:30:13.482491
T,2025-11-21T10:30:13.482498
TAP,2025-11-21T10:30:13.482504
TATE.L,2025-11-21T10:30:13.482511
TBCG.L,2025-11-21T10:30:13.482517
TDG,2025-11-21T10:30:13.482524
TDY,2025-11-21T10:30:13.482530
TE.PA,2025-11-21T10:30:13.482536
TEAM,2025-11-21T10:30:13.482543
TECH,2025-11-21T10:30:13.482549
TECN.SW,2025-11-21T10:30:13.482556
TEF.MC,2025-11-21T10:30:13.482563
TEL,2025-11-21T10:30:13.482569
TEL.OL,2025-11-21T10:30:13.482576
TELIA.ST,2025-11-21T10:30:13.482582
TEN.MI,2025-11-21T10:30:13.482589
TEP.L,2025-11-21T10:30:13.482596
TEP.PA,2025-11-21T10:30:13.482602
TER,2025-11-21T10:30:13.482609
TET.L,2025-11-21T10:30:13.482615
TFC,2025-11-21T10:30:13.482621
TGS.OL,2025-11-21T10:30:13.482628
TGT,2025-11-21T10:30:13.482634
TGYM.MI,2025-11-21T10:30:13.482641
THG.L,2025-11-21T10:30:13.482647
THULE.ST,2025-11-21T10:30:13.482654
TIETO.HE,2025-11-21T10:30:13.482661
TIP.MI,2025-11-21T10:30:13.482668
TJX,2025-11-21T10:30:13.482674
TKO,2025-11-21T10:30:13.482680
TKWY.AS,2025-11-21T10:30:13.482687
TLT,2025-11-21T10:30:13.482693
TLW.L,2025-11-21T10:30:13.482700
TMO,2025-11-21T10:30:13.482707
TMUS,2025-11-21T10:30:13.482713
TMV.DE,2025-11-21T10:30:13.482720
TNXT.MI,2025-11-21T10:30:13.482727
TOBII.ST,2025-11-21T10:30:13.482734
TOKMAN.HE,2025-11-21T10:30:13.482743
TOM.OL,2025-11-21T10:30:13.482749
TOM2.AS,2025-11-21T10:30:13.482755
TPE.WA,2025-11-21T10:30:13.482762
