ticker,validated_date
IDEV,2025-11-21T10:30:12.061383
IDIA.SW,2025-11-21T10:30:12.061386
IDR.MC,2025-11-21T10:30:12.061389
IDXX,2025-11-21T10:30:12.061392
IEF,2025-11-21T10:30:12.061395
IEFA,2025-11-21T10:30:12.061398
IEMG,2025-11-21T10:30:12.061402
IEX,2025-11-21T10:30:12.061405
IF.MI,2025-11-21T10:30:12.061408
IFCN.SW,2025-11-21T10:30:12.061411
IFF,2025-11-21T10:30:12.061414
IG.MI,2025-11-21T10:30:12.061418
IGG.L,2025-11-21T10:30:12.061421
IHG.L,2025-11-21T10:30:12.061424
III.L,2025-11-21T10:30:12.061427
IJH,2025-11-21T10:30:12.061430
IJR,2025-11-21T10:30:12.061433
IMB.L,2025-11-21T10:30:12.061436
IMCD.AS,2025-11-21T10:30:12.061440
IMI.L,2025-11-21T10:30:12.061444
IMPN.SW,2025-11-21T10:30:12.061447
INCH.L,2025-11-21T10:30:12.061450
INCY,2025-11-21T10:30:12.061453
INDT.ST,2025-11-21T10:30:12.061457
INDU-C.ST,2025-11-21T10:30:12.061460
INF.L,2025-11-21T10:30:12.061463
INGA.AS,2025-11-21T10:30:12.061466
INPST.AS,2025-11-21T10:30:12.061470
INRN.SW,2025-11-21T10:30:12.061473
INSTAL.ST,2025-11-21T10:30:12.061476
INTC,2025-11-21T10:30:12.061479
INTRUM.ST,2025-11-21T10:30:12.061483
INTU,2025-11-21T10:30:12.061486
INVE-B.ST,2025-11-21T10:30:12.061489
INVH,2025-11-21T10:30:12.061493
INVP.L,2025-11-21T10:30:12.061496
INWI.ST,2025-11-21T10:30:12.061499
IP,2025-11-21T10:30:12.061502
IPCO.ST,2025-11-21T10:30:12.061505
IPG,2025-11-21T10:30:12.061509
IPN.PA,2025-11-21T10:30:12.061512
IPO.L,2025-11-21T10:30:12.061515
IQV,2025-11-21T10:30:12.061518
IR,2025-11-21T10:30:12.061521
IRM,2025-11-21T10:30:12.061525
ISP.MI,2025-11-21T10:30:12.061528
ISRG,2025-11-21T10:30:12.061531
ISS.CO,2025-11-21T10:30:12.061534
IT,2025-11-21T10:30:12.061538
ITOT,2025-11-21T10:30:12.061541
ITRK.L,2025-11-21T10:30:12.061544
ITV,2025-11-21T10:30:12.061548
ITV.L,2025-11-21T10:30:12.061551
ITW,2025-11-21T10:30:12.061555
ITX.MC,2025-11-21T10:30:12.061558
IUSB,2025-11-21T10:30:12.061561
IUSG,2025-11-21T10:30:12.061564
IUSV,2025-11-21T10:30:12.061567
IVE,2025-11-21T10:30:12.061570
IVG.MI,2025-11-21T10:30:12.061574
IVSO.ST,2025-11-21T10:30:12.061577
IVV,2025-11-21T10:30:12.061580
IVW,2025-11-21T10:30:12.061583
IVZ,2025-11-21T10:30:12.061587
IWB,2025-11-21T10:30:12.061590
IWD,2025-11-21T10:30:12.061593
IWF,2025-11-21T10:30:12.061596
IWG.L,2025-11-21T10:30:12.061600
IWM,2025-11-21T10:30:12.061603
IWR,2025-11-21T10:30:12.061606
IXUS,2025-11-21T10:30:12.061610
J,2025-11-21T10:30:12.061613
JAAA,2025-11-21T10:30:12.061616
JBHT,2025-11-21T10:30:12.061619
JBL,2025-11-21T10:30:12.061623
JCI,2025-11-21T10:30:12.061626
JD.L,2025-11-21T10:30:12.061629
JDEP.AS,2025-11-21T10:30:12.061633
JDW.L,2025-11-21T10:30:12.061637
JEPI,2025-11-21T10:30:12.061640
JEPQ,2025-11-21T10:30:12.061644
JFN.SW,2025-11-21T10:30:12.061647
JKHY,2025-11-21T10:30:12.061650
JM.ST,2025-11-21T10:30:12.061653
JMAT.L,2025-11-21T10:30:12.061657
JMT.LS,2025-11-21T10:30:12.061660
JNJ,2025-11-21T10:30:12.061663
JPM,2025-11-21T10:30:12.061749
JPST,2025-11-21T10:30:12.061759
JSW.WA,2025-11-21T10:30:12.061765
JTC.L,2025-11-21T10:30:12.061771
JUP.L,2025-11-21T10:30:12.061778
JUVE.MI,2025-11-21T10:30:12.061784
JYSK.CO,2025-11-21T10:30:12.061790
K,2025-11-21T10:30:12.061796
KALMAR.HE,2025-11-21T10:30:12.061801
KAR.ST,2025-11-21T10:30:12.061805
KARN.SW,2025-11-21T10:30:12.061808
KBC.BR,2025-11-21T10:30:12.061811
KBCA.BR,2025-11-21T10:30:12.061815
KBX.DE,2025-11-21T10:30:12.061818
KDP,2025-11-21T10:30:12.061821
KEMIRA.HE,2025-11-21T10:30:12.061824
KEMPOWR.HE,2025-11-21T10:30:12.061828
KER.PA,2025-11-21T10:30:12.061831
KESKOB.HE,2025-11-21T10:30:12.061835
KEY,2025-11-21T10:30:12.061838
KEYS,2025-11-21T10:30:12.061841
KGF.L,2025-11-21T10:30:12.061844
KGH.WA,2025-11-21T10:30:12.061872
KGX.DE,2025-11-21T10:30:12.061901
KHC,2025-11-21T10:30:12.061911
KIE.L,2025-11-21T10:30:12.061918
KIM,2025-11-21T10:30:12.061924
KINV-B.ST,2025-11-21T10:30:12.061930
KIT.OL,2025-11-21T10:30:12.061936
KKR,2025-11-21T10:30:12.061942
KLAC,2025-11-21T10:30:12.061948
KLR.L,2025-11-21T10:30:12.061954
KMB,2025-11-21T10:30:12.061958
KMI,2025-11-21T10:30:12.061962
KNIN.SW,2025-11-21T10:30:12.061966
KNOS.L,2025-11-21T10:30:12.061969
KO,2025-11-21T10:30:12.061972
KOG.OL,2025-11-21T10:30:12.061976
KOJAMO.HE,2025-11-21T10:30:12.061979
KPN.AS,2025-11-21T10:30:12.061982
KR,2025-11-21T10:30:12.061986
KRU.WA,2025-11-21T10:30:12.061989
KTN.DE,2025-11-21T10:30:12.061993
KTY.WA,2025-11-21T10:30:12.062015
KURN.SW,2025-11-21T10:30:12.062024
KVUE,2025-11-21T10:30:12.062027
L,2025-11-21T10:30:12.062031
L'OREAL,2025-11-21T10:30:12.062034
LAGR-B.ST,2025-11-21T10:30:12.062052
LAND.L,2025-11-21T10:30:12.062056
LATO-B.ST,2025-11-21T10:30:12.062059
LBW.WA,2025-11-21T10:30:12.062062
LDO.MI,2025-11-21T10:30:12.062066
LDOS,2025-11-21T10:30:12.062069
LEHN.SW,2025-11-21T10:30:12.062072
LEN,2025-11-21T10:30:12.062076
LGEN.L,2025-11-21T10:30:12.062079
LH,2025-11-21T10:30:12.062082
LHX,2025-11-21T10:30:12.062085
LIAB.ST,2025-11-21T10:30:12.062088
LIFCO-B.ST,2025-11-21T10:30:12.062092
LIGHT.AS,2025-11-21T10:30:12.062095
LII,2025-11-21T10:30:12.062098
LIN,2025-11-21T10:30:12.062102
LINK.OL,2025-11-21T10:30:12.062105
LIO.L,2025-11-21T10:30:12.062110
LKQ,2025-11-21T10:30:12.062113
LLOY.L,2025-11-21T10:30:12.062116
LLY,2025-11-21T10:30:12.062120
LMT,2025-11-21T10:30:12.062123
LNT,2025-11-21T10:30:12.062162
LOG.MC,2025-11-21T10:30:12.062166
LOGI-B.ST,2025-11-21T10:30:12.062169
LOGN.SW,2025-11-21T10:30:12.062173
LONN.SW,2025-11-21T10:30:12.062176
LOOMIS.ST,2025-11-21T10:30:12.062180
LOTB.BR,2025-11-21T10:30:12.062183
LOW,2025-11-21T10:30:12.062190
LPP,2025-11-21T10:30:12.062193
LQD,2025-11-21T10:30:12.062196
LR.PA,2025-11-21T10:30:12.062200
LRCX,2025-11-21T10:30:12.062203
LRE.L,2025-11-21T10:30:12.062206
LSEG.L,2025-11-21T10:30:12.062209
LSG.OL,2025-11-21T10:30:12.062213
LTMC.MI,2025-11-21T10:30:12.062216
LULU,2025-11-21T10:30:12.062220
LUND-B.ST,2025-11-21T10:30:12.062223
LUV,2025-11-21T10:30:12.062226
LVS,2025-11-21T10:30:12.062229
LW,2025-11-21T10:30:12.062233
LYB,2025-11-21T10:30:12.062236
LYV,2025-11-21T10:30:12.062239
MA,2025-11-21T10:30:12.062243
MAA,2025-11-21T10:30:12.062247
MAB.L,2025-11-21T10:30:12.062250
MANTA.HE,2025-11-21T10:30:12.062253
MAP.MC,2025-11-21T10:30:12.062257
MAR,2025-11-21T10:30:12.062260
MARR.MI,2025-11-21T10:30:12.062263
MAS,2025-11-21T10:30:12.062266
MATAS.CO,2025-11-21T10:30:12.062270
MBB,2025-11-21T10:30:12.062273
MBK.WA,2025-11-21T10:30:12.062276
MCAP.ST,2025-11-21T10:30:12.062280
MCD,2025-11-21T10:30:12.062283
MCG.L,2025-11-21T10:30:12.062286
MCHP,2025-11-21T10:30:12.062290
MCK,2025-11-21T10:30:12.062293
MCO,2025-11-21T10:30:12.062298
MCOV-B.ST,2025-11-21T10:30:12.062301
MDLZ,2025-11-21T10:30:12.062305
MDT,2025-11-21T10:30:12.062308
MDY,2025-11-21T10:30:12.062311
MEKO.ST,2025-11-21T10:30:12.062315
MEL.MC,2025-11-21T10:30:12.062318
MELI,2025-11-21T10:30:12.062321
MERY.PA,2025-11-21T10:30:12.062324
MET,2025-11-21T10:30:12.062328
META,2025-11-21T10:30:12.062331
METSB.HE,2025-11-21T10:30:12.062334
METSO.HE,2025-11-21T10:30:12.062338
MFEA.MI,2025-11-21T10:30:12.062341
MGK,2025-11-21T10:30:12.062344
MGM,2025-11-21T10:30:12.062347
MGNS.L,2025-11-21T10:30:12.062351
MHK,2025-11-21T10:30:12.062354
MILDEF.ST,2025-11-21T10:30:12.062357
MING.OL,2025-11-21T10:30:12.062361
MIPS.ST,2025-11-21T10:30:12.062365
MKC,2025-11-21T10:30:12.062368
MKS.L,2025-11-21T10:30:12.062372
MLM,2025-11-21T10:30:12.062375
MMC,2025-11-21T10:30:12.062378
MMGR-B.ST,2025-11-21T10:30:12.062381
MMM,2025-11-21T10:30:12.062384
MNDI.L,2025-11-21T10:30:12.062387
MNG.L,2025-11-21T10:30:12.062391
MNST,2025-11-21T10:30:12.062394
MO,2025-11-21T10:30:12.062397
MOBN.SW,2025-11-21T10:30:12.062400
MOH,2025-11-21T10:30:12.062404
MOL.MI,2025-11-21T10:30:12.062407
MONC.MI,2025-11-21T10:30:12.062410
MONY.L,2025-11-21T10:30:12.062413
MOS,2025-11-21T10:30:12.062417
MOVE.SW,2025-11-21T10:30:12.062420
MOWI.OL,2025-11-21T10:30:12.062423
MPC,2025-11-21T10:30:12.062427
MPCC.OL,2025-11-21T10:30:12.062430
MPWR,2025-11-21T10:30:12.062433
MRK,2025-11-21T10:30:12.062437
MRL.MC,2025-11-21T10:30:12.062440
MRNA,2025-11-21T10:30:12.062443
MRVL,2025-11-21T10:30:12.062446
MS,2025-11-21T10:30:12.062449
MSCI,2025-11-21T10:30:12.062453
MSFT,2025-11-21T10:30:12.062456
MSI,2025-11-21T10:30:12.062459
MSLH.L,2025-11-21T10:30:12.062462
MSTR,2025-11-21T10:30:12.062465
MT.AS,2025-11-21T10:30:12.062469
MTB,2025-11-21T10:30:12.062472
MTCH,2025-11-21T10:30:12.062475
MTD,2025-11-21T10:30:12.062478
MTG-B.ST,2025-11-21T10:30:12.062481
MTO.L,2025-11-21T10:30:12.062485
MTRS.ST,2025-11-21T10:30:12.062488
MU,2025-11-21T10:30:12.062491
MUB,2025-11-21T10:30:12.062494
MYCR.ST,2025-11-21T10:30:12.062498
N91.L,2025-11-21T10:30:12.062501
NAS.OL,2025-11-21T10:30:12.062504
NCAB.ST,2025-11-21T10:30:12.062508
NCC-B.ST,2025-11-21T10:30:12.062511
NCH2.DE,2025-11-21T10:30:12.062515
NCLH,2025-11-21T10:30:12.062518
NDA.DE,2025-11-21T10:30:12.062521
NDAQ,2025-11-21T10:30:12.062524
NDSN,2025-11-21T10:30:12.062528
NEE,2025-11-21T10:30:12.062531
NEL,2025-11-21T10:30:12.062534
NEL.OL,2025-11-21T10:30:12.062537
NEM,2025-11-21T10:30:12.062541
NEM.DE,2025-11-21T10:30:12.062544
NESN.SW,2025-11-21T10:30:12.062547
NESTE.HE,2025-11-21T10:30:12.062551
NEWA-B.ST,2025-11-21T10:30:12.062554
NEXT,2025-11-21T10:30:12.062557
NFLX,2025-11-21T10:30:12.062561
NG.L,2025-11-21T10:30:12.062564
NHY.OL,2025-11-21T10:30:12.062567
NI,2025-11-21T10:30:12.062571
NIBE-B.ST,2025-11-21T10:30:12.062574
NKE,2025-11-21T10:30:12.062577
NKT.CO,2025-11-21T10:30:12.062581
NN.AS,2025-11-21T10:30:12.062584
NOC,2025-11-21T10:30:12.062587
NOD.OL,2025-11-21T10:30:12.062590
NOKIA.HE,2025-11-21T10:30:12.062594
NOLA-B.ST,2025-11-21T10:30:12.062597
NONG.OL,2025-11-21T10:30:12.062601
NORBT.OL,2025-11-21T10:30:12.062604
NOS.LS,2025-11-21T10:30:12.062607
NOVN.SW,2025-11-21T10:30:12.062611
NOW,2025-11-21T10:30:12.062614
NP3.ST,2025-11-21T10:30:12.062618
NRG,2025-11-21T10:30:12.062621
NSC,2025-11-21T10:30:12.062625
NTAP,2025-11-21T10:30:12.062628
NTGY.MC,2025-11-21T10:30:12.062631
NTRS,2025-11-21T10:30:12.062635
NUE,2025-11-21T10:30:12.062638
NVDA,2025-11-21T10:30:12.062642
NVR,2025-11-21T10:30:12.062645
NWG.L,2025-11-21T10:30:12.062649
NWS,2025-11-21T10:30:12.062652
NWSA,2025-11-21T10:30:12.062655
NXPI,2025-11-21T10:30:12.062659
NXT.L,2025-11-21T10:30:12.062662
NYF.ST,2025-11-21T10:30:12.062665
O,2025-11-21T10:30:12.062669
OCDO.L,2025-11-21T10:30:12.062672
OCI.AS,2025-11-21T10:30:12.062675
ODFL,2025-11-21T10:30:12.062679
OEF,2025-11-21T10:30:12.062682
OEM-B.ST,2025-11-21T10:30:12.062685
OERL.SW,2025-11-21T10:30:12.062688
OET.OL,2025-11-21T10:30:12.062692
OHLA.MC,2025-11-21T10:30:12.062695
OKE,2025-11-21T10:30:12.062698
OMC,2025-11-21T10:30:12.062702
OMV.VI,2025-11-21T10:30:12.062705
ON,2025-11-21T10:30:12.062710
ONCO.ST,2025-11-21T10:30:12.062713
ONT.L,2025-11-21T10:30:12.062717
ONTEX.BR,2025-11-21T10:30:12.062720
OPL.WA,2025-11-21T10:30:12.062724
OPM.PA,2025-11-21T10:30:12.062727
OR.PA,2025-11-21T10:30:12.062730
ORA.PA,2025-11-21T10:30:12.062838
ORCL,2025-11-21T10:30:12.062849
ORK.OL,2025-11-21T10:30:12.062855
ORLY,2025-11-21T10:30:12.062862
ORNBV.HE,2025-11-21T10:30:12.062867
ORSTED.CO,2025-11-21T10:30:12.062873
OTB.L,2025-11-21T10:30:12.062879
OTIS,2025-11-21T10:30:12.062884
OUT1V.HE,2025-11-21T10:30:12.062887
OVH.PA,2025-11-21T10:30:12.062891
OVS.MI,2025-11-21T10:30:12.062894
OVZON.ST,2025-11-21T10:30:12.062897
OXIG.L,2025-11-21T10:30:12.062900
OXY,2025-11-21T10:30:12.062904
PAGE.L,2025-11-21T10:30:12.062907
PANW,2025-11-21T10:30:12.062910
PAYC,2025-11-21T10:30:12.062914
PAYX,2025-11-21T10:30:12.062917
PCAR,2025-11-21T10:30:12.062920
PCG,2025-11-21T10:30:12.062923
PCTN.L,2025-11-21T10:30:12.062927
PDD,2025-11-21T10:30:12.062930
PEAB-B.ST,2025-11-21T10:30:12.062933
PEG,2025-11-21T10:30:12.062936
PEO.WA,2025-11-21T10:30:12.062939
PEP,2025-11-21T10:30:12.062943
PFD.L,2025-11-21T10:30:12.062946
PFE,2025-11-21T10:30:12.062950
PFG,2025-11-21T10:30:12.062953
PG,2025-11-21T10:30:12.062956
PGE.WA,2025-11-21T10:30:12.062959
PGHN.SW,2025-11-21T10:30:12.062962
PGR,2025-11-21T10:30:12.062966
PH,2025-11-21T10:30:12.062969
PHIA.AS,2025-11-21T10:30:12.062972
PHM,2025-11-21T10:30:12.062976
PHNX.L,2025-11-21T10:30:12.062979
PHP.L,2025-11-21T10:30:12.062982
PIA.MI,2025-11-21T10:30:12.062986
PINE.L,2025-11-21T10:30:12.062989
PIRC.MI,2025-11-21T10:30:12.062992
PKG,2025-11-21T10:30:12.062996
PKN.WA,2025-11-21T10:30:12.062999
PKO.WA,2025-11-21T10:30:12.063002
PLAZ-B.ST,2025-11-21T10:30:12.063006
PLD,2025-11-21T10:30:12.063009
PLTR,2025-11-21T10:30:12.063013
PLX.PA,2025-11-21T10:30:12.063016
PM,2025-11-21T10:30:12.063019
PNC,2025-11-21T10:30:12.063022
PNDORA.CO,2025-11-21T10:30:12.063026
PNN.L,2025-11-21T10:30:12.063029
PNR,2025-11-21T10:30:12.063033
PNW,2025-11-21T10:30:12.063037
PODD,2025-11-21T10:30:12.063040
POOL,2025-11-21T10:30:12.063043
PPG,2025-11-21T10:30:12.063046
PPL,2025-11-21T10:30:12.063050
PROT.OL,2025-11-21T10:30:12.063053
PROX.BR,2025-11-21T10:30:12.063056
PRT.MI,2025-11-21T10:30:12.063060
PRU,2025-11-21T10:30:12.063063
PRU.L,2025-11-21T10:30:12.063066
PRX.AS,2025-11-21T10:30:12.063069
PRY.MI,2025-11-21T10:30:12.063072
PSA,2025-11-21T10:30:12.063077
PSKY,2025-11-21T10:30:12.063080
PSN.L,2025-11-21T10:30:12.063084
PSON.L,2025-11-21T10:30:12.063087
PSPN.SW,2025-11-21T10:30:12.063090
PST.MI,2025-11-21T10:30:12.063094
PSX,2025-11-21T10:30:12.063097
PTC,2025-11-21T10:30:12.063100
PTEC.L,2025-11-21T10:30:12.063104
PUB.PA,2025-11-21T10:30:12.063107
PUUILO.HE,2025-11-21T10:30:12.063110
PWR,2025-11-21T10:30:12.063114
PYPL,2025-11-21T10:30:12.063119
PZU.WA,2025-11-21T10:30:12.063122
QCOM,2025-11-21T10:30:12.063125
QIA.DE,2025-11-21T10:30:12.063129
QLT.L,2025-11-21T10:30:12.063132
QQ.L,2025-11-21T10:30:12.063135
QQQ,2025-11-21T10:30:12.063138
QQQM,2025-11-21T10:30:12.063142
QTCOM.HE,2025-11-21T10:30:12.063145
QUAL,2025-11-21T10:30:12.063148
R3NK.DE,2025-11-21T10:30:12.063151
RACE.MI,2025-11-21T10:30:12.063155
RAND.AS,2025-11-21T10:30:12.063158
RAT.L,2025-11-21T10:30:12.063162
RATO-B.ST,2025-11-21T10:30:12.063165
RAY-B.ST,2025-11-21T10:30:12.063168
RBREW.CO,2025-11-21T10:30:12.063173
RBW.WA,2025-11-21T10:30:12.063176
RCL,2025-11-21T10:30:12.063180
RDC.DE,2025-11-21T10:30:12.063183
REG,2025-11-21T10:30:12.063186
REGN,2025-11-21T10:30:12.063190
REL.L,2025-11-21T10:30:12.063193
RENE.LS,2025-11-21T10:30:12.063197
REP.MC,2025-11-21T10:30:12.063200
REY.MI,2025-11-21T10:30:12.063203
RF,2025-11-21T10:30:12.063206
RILBA.CO,2025-11-21T10:30:12.063210
RIO.L,2025-11-21T10:30:12.063213
RJF,2025-11-21T10:30:12.063216
RKT.L,2025-11-21T10:30:12.063220
RL,2025-11-21T10:30:12.063223
RMD,2025-11-21T10:30:12.063229
RMV.L,2025-11-21T10:30:12.063232
ROG.SW,2025-11-21T10:30:12.063235
ROK,2025-11-21T10:30:12.063239
ROL,2025-11-21T10:30:12.063242
ROO.L,2025-11-21T10:30:12.063245
ROP,2025-11-21T10:30:12.063249
ROR.L,2025-11-21T10:30:12.063252
ROST,2025-11-21T10:30:12.063255
ROVI.MC,2025-11-21T10:30:12.063258
RPI.L,2025-11-21T10:30:12.063262
RR.L,2025-11-21T10:30:12.063265
RRTL.DE,2025-11-21T10:30:12.063268
RSG,2025-11-21T10:30:12.063272
RSGN.SW,2025-11-21T10:30:12.063275
RSP,2025-11-21T10:30:12.063278
RSW.L,2025-11-21T10:30:12.063281
RTO.L,2025-11-21T10:30:12.063285
RTX,2025-11-21T10:30:12.063288
RUSTA.ST,2025-11-21T10:30:12.063291
RVTY,2025-11-21T10:30:12.063295
RWAY.MI,2025-11-21T10:30:12.063299
RWE,2025-11-21T10:30:12.063302
RXL.PA,2025-11-21T10:30:12.063305
SAAB-B.ST,2025-11-21T10:30:12.063308
SAF.PA,2025-11-21T10:30:12.063312
SAFE.L,2025-11-21T10:30:12.063315
SAGA-B.ST,2025-11-21T10:30:12.063318
SALM.OL,2025-11-21T10:30:12.063322
SAMPO.HE,2025-11-21T10:30:12.063325
SAN.MC,2025-11-21T10:30:12.063329
SAN.PA,2025-11-21T10:30:12.063332
SAND.ST,2025-11-21T10:30:12.063336
SAP.DE,2025-11-21T10:30:12.063339
SAVE.ST,2025-11-21T10:30:12.063343
SB1NO.OL,2025-11-21T10:30:12.063346
SBAC,2025-11-21T10:30:12.063350
SBB-B.ST,2025-11-21T10:30:12.063353
SBMO.AS,2025-11-21T10:30:12.063356
SBRY.L,2025-11-21T10:30:12.063359
SBUX,2025-11-21T10:30:12.063363
SCA-B.ST,2025-11-21T10:30:12.063366
SCATC.OL,2025-11-21T10:30:12.063369
SCHB,2025-11-21T10:30:12.063373
SCHD,2025-11-21T10:30:12.063376
SCHF,2025-11-21T10:30:12.063379
SCHG,2025-11-21T10:30:12.063383
SCHO.CO,2025-11-21T10:30:12.063386
SCHP.SW,2025-11-21T10:30:12.063389
SCHW,2025-11-21T10:30:12.063393
SCHX,2025-11-21T10:30:12.063396
SCMN.SW,2025-11-21T10:30:12.063399
SCOR,2025-11-21T10:30:12.063403
SCYR.MC,2025-11-21T10:30:12.063406
SDIP-B.ST,2025-11-21T10:30:12.063409
SDR.L,2025-11-21T10:30:12.063412
SDZ.SW,2025-11-21T10:30:12.063416
SEB,2025-11-21T10:30:12.063419
SEB-A.ST,2025-11-21T10:30:12.063422
SECT-B.ST,2025-11-21T10:30:12.063425
SECU-B.ST,2025-11-21T10:30:12.063429
SES,2025-11-21T10:30:12.063432
SES.MI,2025-11-21T10:30:12.063435
SF.ST,2025-11-21T10:30:12.063438
SFER.MI,2025-11-21T10:30:12.063442
SFQ.DE,2025-11-21T10:30:12.063445
SFSN.SW,2025-11-21T10:30:12.063449
SFZN.SW,2025-11-21T10:30:12.063452
SGE.L,2025-11-21T10:30:12.063455
SGKN.SW,2025-11-21T10:30:12.063459
SGO.PA,2025-11-21T10:30:12.063462
SGOV,2025-11-21T10:30:12.063465
SGRO.L,2025-11-21T10:30:12.063469
SGSN.SW,2025-11-21T10:30:12.063472
SHB-A.ST,2025-11-21T10:30:12.063475
SHEL.L,2025-11-21T10:30:12.063479
SHOP,2025-11-21T10:30:12.063482
SHOT.ST,2025-11-21T10:30:12.063485
SHUR.BR,2025-11-21T10:30:12.063488
SHW,2025-11-21T10:30:12.063492
SHY,2025-11-21T10:30:12.063495
SIE.DE,2025-11-21T10:30:12.063498
SIKA.SW,2025-11-21T10:30:12.063501
SINCH.ST,2025-11-21T10:30:12.063504
SJM,2025-11-21T10:30:12.063508
SKA-B.ST,2025-11-21T10:30:12.063511
SKAN.SW,2025-11-21T10:30:12.063514
SKF-B.ST,2025-11-21T10:30:12.063517
SKIS-B.ST,2025-11-21T10:30:12.063521
SLB,2025-11-21T10:30:12.063524
SLHN.SW,2025-11-21T10:30:12.063527
SLV,2025-11-21T10:30:12.063531
SMCI,2025-11-21T10:30:12.063534
SMH,2025-11-21T10:30:12.063538
SMIN.L,2025-11-21T10:30:12.063541
SMWH.L,2025-11-21T10:30:12.063544
SN.L,2025-11-21T10:30:12.063548
SNA,2025-11-21T10:30:12.063551
SNI.OL,2025-11-21T10:30:12.063554
SNPS,2025-11-21T10:30:12.063558
SNR.L,2025-11-21T10:30:12.063561
SO,2025-11-21T10:30:12.063564
SOBI.ST,2025-11-21T10:30:12.063567
SOF.BR,2025-11-21T10:30:12.063571
SOLB.BR,2025-11-21T10:30:12.063574
SOLV,2025-11-21T10:30:12.063577
SOON.SW,2025-11-21T10:30:12.063580
SPDW,2025-11-21T10:30:12.063584
SPG,2025-11-21T10:30:12.063587
SPGI,2025-11-21T10:30:12.063591
SPI.L,2025-11-21T10:30:12.063594
SPIE.PA,2025-11-21T10:30:12.063597
SPLG,2025-11-21T10:30:12.063601
SPSN.SW,2025-11-21T10:30:12.063604
SPT.L,2025-11-21T10:30:12.063607
SPX.L,2025-11-21T10:30:12.063611
SPY,2025-11-21T10:30:12.063614
SPYG,2025-11-21T10:30:12.063617
SPYV,2025-11-21T10:30:12.063620
SQN.SW,2025-11-21T10:30:12.063624
SRAIL.SW,2025-11-21T10:30:12.063627
SRE,2025-11-21T10:30:12.063630
SRG.MI,2025-11-21T10:30:12.063633
SRP.L,2025-11-21T10:30:12.063637
SSAB-B.ST,2025-11-21T10:30:12.063641
SSE.L,2025-11-21T10:30:12.063645
SSPG.L,2025-11-21T10:30:12.063648
STAN.L,2025-11-21T10:30:12.063651
STB.OL,2025-11-21T10:30:12.063654
STE,2025-11-21T10:30:12.063657
STERV.HE,2025-11-21T10:30:12.063737
STLAM.MI,2025-11-21T10:30:12.063747
STLD,2025-11-21T10:30:12.063753
STMMI.MI,2025-11-21T10:30:12.063759
STMN.SW,2025-11-21T10:30:12.063765
STOR-B.ST,2025-11-21T10:30:12.063772
STT,2025-11-21T10:30:12.063862
STX,2025-11-21T10:30:12.063871
STZ,2025-11-21T10:30:12.063876
SUBC.OL,2025-11-21T10:30:12.063882
SUN.SW,2025-11-21T10:30:12.063887
SUNN.SW,2025-11-21T10:30:12.064007
SVS.L,2025-11-21T10:30:12.064013
SVT.L,2025-11-21T10:30:12.064016
SW,2025-11-21T10:30:12.064019
SW.PA,2025-11-21T10:30:12.064023
SWEC-B.ST,2025-11-21T10:30:12.064026
SWED-A.ST,2025-11-21T10:30:12.064030
SWK,2025-11-21T10:30:12.064033
SWKS,2025-11-21T10:30:12.064036
SWON.SW,2025-11-21T10:30:12.064040
SXS.L,2025-11-21T10:30:12.064043
SYDB.CO,2025-11-21T10:30:12.064046
SYENS.BR,2025-11-21T10:30:12.064050
SYF,2025-11-21T10:30:12.064053
SYK,2025-11-21T10:30:12.064057
SYNSAM.ST,2025-11-21T10:30:12.064060
SYY,2025-11-21T10:30:12.064063
T,2025-11-21T10:30:12.064067
TAP,2025-11-21T10:30:12.064070
TATE.L,2025-11-21T10:30:12.064073
TBCG.L,2025-11-21T10:30:12.064077
TDG,2025-11-21T10:30:12.064080
TDY,2025-11-21T10:30:12.064083
TE.PA,2025-11-21T10:30:12.064086
TEAM,2025-11-21T10:30:12.064090
TECH,2025-11-21T10:30:12.064093
TECN.SW,2025-11-21T10:30:12.064096
TEF.MC,2025-11-21T10:30:12.064099
TEL,2025-11-21T10:30:12.064103
TEL.OL,2025-11-21T10:30:12.064106
TELIA.ST,2025-11-21T10:30:12.064109
TEN.MI,2025-11-21T10:30:12.064113
TEP.L,2025-11-21T10:30:12.064116
TEP.PA,2025-11-21T10:30:12.064119
TER,2025-11-21T10:30:12.064123
TET.L,2025-11-21T10:30:12.064126
TFC,2025-11-21T10:30:12.064129
TGS.OL,2025-11-21T10:30:12.064132
TGT,2025-11-21T10:30:12.064135
TGYM.MI,2025-11-21T10:30:12.064139
THG.L,2025-11-21T10:30:12.064142
THULE.ST,2025-11-21T10:30:12.064145
TIETO.HE,2025-11-21T10:30:12.064149
TIP.MI,2025-11-21T10:30:12.064152
TJX,2025-11-21T10:30:12.064156
TKO,2025-11-21T10:30:12.064159
TKWY.AS,2025-11-21T10:30:12.064162
TLT,2025-11-21T10:30:12.064165
TLW.L,2025-11-21T10:30:12.064168
TMO,2025-11-21T10:30:12.064172
TMUS,2025-11-21T10:30:12.064175
TMV.DE,2025-11-21T10:30:12.064178
TNXT.MI,2025-11-21T10:30:12.064181
TOBII.ST,2025-11-21T10:30:12.064185
TOKMAN.HE,2025-11-21T10:30:12.064190
TOM.OL,2025-11-21T10:30:12.064193
TOM2.AS,2025-11-21T10:30:12.064196
TPE.WA,2025-11-21T10:30:12.064200
